Date,SKU,MAE
2025-02-26,ELEC-001,0.7571
2025-02-27,APPL-001,1.2571
2025-02-27,PETS-001,1.0429
2025-02-27,PCAR-003,1.8429
2025-02-27,PCAR-002,1.5571
2025-02-27,BABY-002,1.4714
2025-02-27,PCAR-001,1.2095
2025-02-27,OUTD-003,1.1714
2025-02-27,BABY-001,1.4381
2025-02-27,BABY-003,1.3333
2025-02-27,OUTD-001,0.881
2025-02-27,OFFC-003,0.9429
2025-02-27,BEAU-001,0.9286
2025-02-27,OFFC-002,1.6286
2025-02-27,OFFC-001,1.5857
2025-02-27,BEAU-002,2.0429
2025-02-27,OUTD-002,1.5524
2025-02-27,MUSC-003,1.2095
2025-02-27,PETS-002,1.6714
2025-02-27,AUTO-003,1.2095
2025-02-27,APPL-002,1.2048
2025-02-27,TOYS-001,1.1571
2025-02-27,TOOL-003,1.3
2025-02-27,APPL-003,1.3714
2025-02-27,TOOL-002,1.9429
2025-02-27,PETS-003,1.6714
2025-02-27,SPRT-003,1.3857
2025-02-27,SPRT-002,1.181
2025-02-27,SPRT-001,1.6857
2025-02-27,AUTO-002,1.9714
2025-02-27,SOFT-003,1.6857
2025-02-27,SOFT-002,1.1
2025-02-27,SOFT-001,1.7667
2025-02-27,AUTO-001,1.5952
2025-02-27,TOYS-002,1.0429
2025-02-27,MUSC-002,1.381
2025-02-27,BEAU-003,1.2952
2025-02-27,GROC-002,1.3143
2025-02-27,GROC-001,2.619
2025-02-27,CLTH-003,1.3857
2025-02-27,GRDN-003,1.7714
2025-02-27,GRDN-002,1.6
2025-02-27,DIY0-001,1.7381
2025-02-27,GROC-003,2.3476
2025-02-27,GRDN-001,1.8381
2025-02-27,FURN-002,1.6
2025-02-27,FURN-001,1.319
2025-02-27,ELEC-003,0.7571
2025-02-27,DIY0-003,1.0286
2025-02-27,ELEC-002,0.8714
2025-02-27,FURN-003,1.7857
2025-02-27,MUSC-001,1.0857
2025-02-27,CLTH-002,1.1
2025-02-27,HLTH-002,2.119
2025-02-27,MOVI-003,1.8143
2025-02-27,MOVI-002,1.1619
2025-02-27,BOOK-001,1.9286
2025-02-27,MOVI-001,1.4571
2025-02-27,JWLY-003,1.9095
2025-02-27,JWLY-002,0.9762
2025-02-27,HLTH-001,1.2714
2025-02-27,BOOK-002,1.9524
2025-02-27,HOMK-003,1.3952
2025-02-27,BOOK-003,1.4048
2025-02-27,HOMK-002,0.8619
2025-02-27,HOMK-001,0.4857
2025-02-27,CLTH-001,0.8333
2025-02-27,JWLY-001,1.1
2025-02-27,TOYS-003,1.4286
2025-02-27,ELEC-001,0.7619
2025-02-28,APPL-001,1.1143
2025-02-28,PETS-001,0.8857
2025-02-28,PCAR-003,1.8143
2025-02-28,PCAR-002,1.2429
2025-02-28,BABY-002,1.3714
2025-02-28,PCAR-001,1.2286
2025-02-28,OUTD-003,0.981
2025-02-28,BABY-001,1.2429
2025-02-28,BABY-003,0.9048
2025-02-28,OUTD-001,0.5476
2025-02-28,OFFC-003,1.0143
2025-02-28,BEAU-001,0.9762
2025-02-28,OFFC-002,1.5762
2025-02-28,OFFC-001,1.6
2025-02-28,BEAU-002,2.4429
2025-02-28,OUTD-002,1.7095
2025-02-28,MUSC-003,1.319
2025-02-28,PETS-002,1.6857
2025-02-28,AUTO-003,1.381
2025-02-28,APPL-002,1.0857
2025-02-28,TOYS-001,1.2429
2025-02-28,TOOL-003,1.4476
2025-02-28,APPL-003,1.3857
2025-02-28,TOOL-002,1.9
2025-02-28,TOOL-001,1.2143
2025-02-28,PETS-003,1.5381
2025-02-28,SPRT-003,1.2429
2025-02-28,SPRT-002,1.3286
2025-02-28,SPRT-001,1.7238
2025-02-28,AUTO-002,1.7095
2025-02-28,SOFT-003,1.7143
2025-02-28,SOFT-002,1.2714
2025-02-28,SOFT-001,1.7619
2025-02-28,AUTO-001,1.4
2025-02-28,TOYS-002,1.3714
2025-02-28,MUSC-002,1.3
2025-02-28,BEAU-003,1.2952
2025-02-28,GROC-002,1.1857
2025-02-28,GROC-001,2.5286
2025-02-28,CLTH-003,1.4857
2025-02-28,GRDN-003,1.6762
2025-02-28,GRDN-002,1.6286
2025-02-28,DIY0-001,1.7619
2025-02-28,GROC-003,2.2905
2025-02-28,GRDN-001,1.7381
2025-02-28,FURN-002,1.7952
2025-02-28,DIY0-002,2.0476
2025-02-28,FURN-001,1.3048
2025-02-28,ELEC-003,0.7667
2025-02-28,DIY0-003,1.0952
2025-02-28,ELEC-002,0.8857
2025-02-28,FURN-003,1.419
2025-02-28,MUSC-001,1.3476
2025-02-28,CLTH-002,0.8619
2025-02-28,HLTH-002,1.8714
2025-02-28,MOVI-003,1.7857
2025-02-28,MOVI-002,1.0
2025-02-28,BOOK-001,1.9
2025-02-28,MOVI-001,1.4524
2025-02-28,JWLY-003,1.8095
2025-02-28,JWLY-002,1.1714
2025-02-28,HLTH-001,1.1667
2025-02-28,HOMK-003,1.3
2025-02-28,BOOK-003,1.5524
2025-02-28,HOMK-002,0.7429
2025-02-28,HLTH-003,0.7429
2025-02-28,CLTH-001,0.9143
2025-02-28,JWLY-001,1.2
2025-02-28,TOYS-003,1.381
2025-02-28,ELEC-001,0.8429
2025-03-01,APPL-001,1.7143
2025-03-01,PETS-001,1.1619
2025-03-01,PCAR-003,1.8714
2025-03-01,PCAR-002,1.3429
2025-03-01,BABY-002,1.2429
2025-03-01,PCAR-001,1.581
2025-03-01,OUTD-003,0.9667
2025-03-01,BABY-001,0.9714
2025-03-01,BABY-003,0.9
2025-03-01,OUTD-001,0.7714
2025-03-01,OFFC-003,1.2095
2025-03-01,BEAU-001,1.0143
2025-03-01,OFFC-002,1.4905
2025-03-01,OFFC-001,1.8857
2025-03-01,BEAU-002,2.0286
2025-03-01,OUTD-002,1.8333
2025-03-01,MUSC-003,1.3762
2025-03-01,PETS-002,1.7714
2025-03-01,AUTO-003,1.281
2025-03-01,APPL-002,1.3429
2025-03-01,TOYS-001,1.2143
2025-03-01,TOOL-003,1.4429
2025-03-01,APPL-003,1.5476
2025-03-01,TOOL-002,1.5857
2025-03-01,TOOL-001,1.1095
2025-03-01,PETS-003,1.7762
2025-03-01,SPRT-003,1.419
2025-03-01,SPRT-002,1.2143
2025-03-01,SPRT-001,1.6143
2025-03-01,AUTO-002,1.6048
2025-03-01,SOFT-003,1.5905
2025-03-01,SOFT-002,1.4857
2025-03-01,SOFT-001,1.5857
2025-03-01,AUTO-001,1.4429
2025-03-01,TOYS-002,1.2571
2025-03-01,MUSC-002,1.1762
2025-03-01,BEAU-003,1.4571
2025-03-01,GROC-002,1.4048
2025-03-01,GROC-001,2.3619
2025-03-01,CLTH-003,1.4286
2025-03-01,GRDN-003,1.5381
2025-03-01,GRDN-002,1.4714
2025-03-01,DIY0-001,1.6905
2025-03-01,GROC-003,2.1476
2025-03-01,GRDN-001,1.7286
2025-03-01,FURN-002,1.6429
2025-03-01,DIY0-002,1.7381
2025-03-01,FURN-001,1.0286
2025-03-01,ELEC-003,0.7952
2025-03-01,DIY0-003,1.1381
2025-03-01,ELEC-002,0.7571
2025-03-01,FURN-003,1.4952
2025-03-01,MUSC-001,1.4524
2025-03-01,CLTH-002,0.8714
2025-03-01,HLTH-002,1.6524
2025-03-01,MOVI-003,1.5429
2025-03-01,MOVI-002,1.1571
2025-03-01,BOOK-001,1.9857
2025-03-01,MOVI-001,1.3381
2025-03-01,JWLY-003,1.619
2025-03-01,JWLY-002,1.2714
2025-03-01,HLTH-001,1.4
2025-03-01,HOMK-003,1.3905
2025-03-01,BOOK-003,1.7857
2025-03-01,HOMK-002,0.8048
2025-03-01,HLTH-003,1.0476
2025-03-01,CLTH-001,0.8
2025-03-01,JWLY-001,1.1429
2025-03-01,TOYS-003,1.2619
2025-03-01,ELEC-001,1.0238
2025-02-01,APPL-001,6.0857
2025-02-01,PETS-001,6.3524
2025-02-01,PCAR-003,2.1429
2025-02-01,PCAR-002,6.1429
2025-02-01,BABY-002,4.9
2025-02-01,PCAR-001,5.5429
2025-02-01,OUTD-003,3.5381
2025-02-01,BABY-001,3.6619
2025-02-01,BABY-003,4.4381
2025-02-01,OUTD-001,2.9524
2025-02-01,OFFC-003,9.4714
2025-02-01,BEAU-001,5.481
2025-02-01,OFFC-002,4.2857
2025-02-01,OFFC-001,4.6
2025-02-01,BEAU-002,6.5857
2025-02-01,OUTD-002,6.6
2025-02-01,MUSC-003,6.6619
2025-02-01,PETS-002,4.719
2025-02-01,AUTO-003,5.6524
2025-02-01,APPL-002,4.7476
2025-02-01,TOYS-001,5.2095
2025-02-01,TOOL-003,3.9429
2025-02-01,APPL-003,2.8762
2025-02-01,TOOL-002,3.8
2025-02-01,TOOL-001,6.6571
2025-02-01,PETS-003,3.8857
2025-02-01,SPRT-003,5.4857
2025-02-01,SPRT-002,6.3286
2025-02-01,SPRT-001,4.4857
2025-02-01,AUTO-002,5.5714
2025-02-01,SOFT-003,6.6714
2025-02-01,SOFT-002,5.9619
2025-02-01,SOFT-001,5.3286
2025-02-01,AUTO-001,5.8714
2025-02-01,TOYS-002,3.2333
2025-02-01,MUSC-002,3.7
2025-02-01,BEAU-003,4.219
2025-02-01,GROC-002,7.5048
2025-02-01,GROC-001,4.6238
2025-02-01,CLTH-003,5.5714
2025-02-01,GRDN-003,4.0381
2025-02-01,GRDN-002,4.4429
2025-02-01,DIY0-001,5.281
2025-02-01,GROC-003,8.6143
2025-02-01,GRDN-001,3.9048
2025-02-01,FURN-002,5.0905
2025-02-01,DIY0-002,9.6905
2025-02-01,FURN-001,3.1429
2025-02-01,ELEC-003,1.8429
2025-02-01,DIY0-003,3.4
2025-02-01,ELEC-002,3.6619
2025-02-01,FURN-003,8.2
2025-02-01,MUSC-001,5.8571
2025-02-01,CLTH-002,3.6619
2025-02-01,HLTH-002,6.7
2025-02-01,MOVI-003,4.5714
2025-02-01,MOVI-002,3.6286
2025-02-01,BOOK-001,4.2286
2025-02-01,MOVI-001,6.1
2025-02-01,JWLY-003,5.7524
2025-02-01,JWLY-002,3.6143
2025-02-01,HLTH-001,4.9714
2025-02-01,BOOK-002,7.3333
2025-02-01,HOMK-003,6.8095
2025-02-01,BOOK-003,6.4143
2025-02-01,HOMK-002,5.5476
2025-02-01,HOMK-001,5.5
2025-02-01,HLTH-003,5.7571
2025-02-01,CLTH-001,3.7429
2025-02-01,JWLY-001,4.6143
2025-02-01,TOYS-003,6.8952
2025-02-01,ELEC-001,3.0143
2025-02-02,APPL-001,5.0857
2025-02-02,PETS-001,5.5429
2025-02-02,PCAR-002,6.2143
2025-02-02,BABY-002,4.219
2025-02-02,PCAR-001,4.2714
2025-02-02,OUTD-003,3.8429
2025-02-02,BABY-001,3.5429
2025-02-02,BABY-003,4.8571
2025-02-02,OUTD-001,3.3095
2025-02-02,OFFC-003,8.7095
2025-02-02,BEAU-001,4.919
2025-02-02,OFFC-002,3.9667
2025-02-02,OFFC-001,4.1429
2025-02-02,BEAU-002,6.4286
2025-02-02,OUTD-002,5.1619
2025-02-02,MUSC-003,5.481
2025-02-02,PETS-002,3.8619
2025-02-02,AUTO-003,5.3
2025-02-02,APPL-002,4.8143
2025-02-02,TOYS-001,3.6619
2025-02-02,TOOL-003,3.5048
2025-02-02,APPL-003,3.1619
2025-02-02,TOOL-002,3.6429
2025-02-02,TOOL-001,5.2333
2025-02-02,PETS-003,4.1667
2025-02-02,SPRT-003,4.8286
2025-02-02,SPRT-002,5.7238
2025-02-02,SPRT-001,3.9571
2025-02-02,AUTO-002,5.0571
2025-02-02,SOFT-003,5.8238
2025-02-02,SOFT-002,5.9476
2025-02-02,SOFT-001,4.7619
2025-02-02,AUTO-001,5.4286
2025-02-02,TOYS-002,2.519
2025-02-02,MUSC-002,2.3714
2025-02-02,BEAU-003,3.0667
2025-02-02,GROC-002,6.7333
2025-02-02,GROC-001,4.9571
2025-02-02,CLTH-003,4.0952
2025-02-02,GRDN-003,3.6286
2025-02-02,GRDN-002,3.8095
2025-02-02,DIY0-001,5.1714
2025-02-02,GROC-003,8.8571
2025-02-02,GRDN-001,3.9857
2025-02-02,FURN-002,3.2714
2025-02-02,DIY0-002,9.1
2025-02-02,FURN-001,2.6
2025-02-02,ELEC-003,1.5714
2025-02-02,DIY0-003,3.0429
2025-02-02,ELEC-002,3.9619
2025-02-02,FURN-003,7.5857
2025-02-02,MUSC-001,5.281
2025-02-02,CLTH-002,2.9667
2025-02-02,HLTH-002,5.9714
2025-02-02,MOVI-003,4.3286
2025-02-02,MOVI-002,2.6619
2025-02-02,BOOK-001,4.6
2025-02-02,MOVI-001,6.1
2025-02-02,JWLY-003,4.0524
2025-02-02,JWLY-002,2.4
2025-02-02,HLTH-001,4.7429
2025-02-02,BOOK-002,6.3429
2025-02-02,HOMK-003,6.3857
2025-02-02,BOOK-003,4.9714
2025-02-02,HOMK-002,4.5857
2025-02-02,HOMK-001,5.0952
2025-02-02,HLTH-003,5.781
2025-02-02,CLTH-001,3.2714
2025-02-02,JWLY-001,3.4143
2025-02-02,TOYS-003,6.2952
2025-02-02,ELEC-001,3.0
2025-02-03,APPL-001,4.5714
2025-02-03,PETS-001,3.6286
2025-02-03,PCAR-002,6.6571
2025-02-03,BABY-002,3.1
2025-02-03,PCAR-001,4.1429
2025-02-03,OUTD-003,3.9714
2025-02-03,BABY-001,2.5286
2025-02-03,BABY-003,3.8429
2025-02-03,OUTD-001,3.9429
2025-02-03,OFFC-003,6.4429
2025-02-03,BEAU-001,4.0524
2025-02-03,OFFC-002,3.9286
2025-02-03,OFFC-001,3.3857
2025-02-03,BEAU-002,5.6762
2025-02-03,OUTD-002,4.8714
2025-02-03,MUSC-003,5.6524
2025-02-03,PETS-002,2.8286
2025-02-03,AUTO-003,5.1
2025-02-03,APPL-002,4.8905
2025-02-03,TOYS-001,3.5381
2025-02-03,TOOL-003,3.4952
2025-02-03,APPL-003,3.2714
2025-02-03,TOOL-002,2.8571
2025-02-03,TOOL-001,4.1
2025-02-03,PETS-003,3.9762
2025-02-03,SPRT-003,4.2571
2025-02-03,SPRT-002,5.0333
2025-02-03,SPRT-001,3.3095
2025-02-03,AUTO-002,4.6857
2025-02-03,SOFT-003,4.9857
2025-02-03,SOFT-002,5.9238
2025-02-03,SOFT-001,3.0476
2025-02-03,AUTO-001,5.1905
2025-02-03,TOYS-002,2.9048
2025-02-03,MUSC-002,2.6476
2025-02-03,BEAU-003,2.0429
2025-02-03,GROC-002,6.8476
2025-02-03,GROC-001,5.1286
2025-02-03,GRDN-003,3.9
2025-02-03,GRDN-002,3.6
2025-02-03,DIY0-001,2.9143
2025-02-03,GROC-003,6.7619
2025-02-03,GRDN-001,3.7857
2025-02-03,FURN-002,3.1333
2025-02-03,DIY0-002,6.6381
2025-02-03,FURN-001,2.7286
2025-02-03,ELEC-003,1.5714
2025-02-03,DIY0-003,2.1857
2025-02-03,ELEC-002,4.2286
2025-02-03,FURN-003,7.0333
2025-02-03,MUSC-001,3.7381
2025-02-03,CLTH-002,2.6429
2025-02-03,HLTH-002,4.9714
2025-02-03,MOVI-003,3.7571
2025-02-03,MOVI-002,2.4524
2025-02-03,BOOK-001,4.5
2025-02-03,MOVI-001,6.3286
2025-02-03,JWLY-003,3.8714
2025-02-03,JWLY-002,2.1286
2025-02-03,HLTH-001,5.3571
2025-02-03,BOOK-002,4.3333
2025-02-03,HOMK-003,6.2238
2025-02-03,BOOK-003,4.9952
2025-02-03,HOMK-002,3.6857
2025-02-03,HOMK-001,4.881
2025-02-03,HLTH-003,5.8952
2025-02-03,CLTH-001,3.0476
2025-02-03,JWLY-001,2.7
2025-02-03,TOYS-003,4.9857
2025-02-03,ELEC-001,2.7286
2025-02-04,APPL-001,3.5857
2025-02-04,PETS-001,2.9762
2025-02-04,PCAR-002,4.7857
2025-02-04,BABY-002,3.1286
2025-02-04,PCAR-001,3.5286
2025-02-04,OUTD-003,4.1143
2025-02-04,BABY-001,2.1857
2025-02-04,BABY-003,3.7857
2025-02-04,OUTD-001,3.8
2025-02-04,OFFC-003,5.5667
2025-02-04,BEAU-001,4.0143
2025-02-04,OFFC-002,3.6238
2025-02-04,OFFC-001,2.6429
2025-02-04,BEAU-002,4.3524
2025-02-04,OUTD-002,4.5619
2025-02-04,MUSC-003,5.0429
2025-02-04,PETS-002,2.3143
2025-02-04,AUTO-003,4.3524
2025-02-04,APPL-002,3.9286
2025-02-04,TOYS-001,2.7524
2025-02-04,TOOL-003,3.019
2025-02-04,APPL-003,3.0
2025-02-04,TOOL-002,2.2762
2025-02-04,TOOL-001,4.3619
2025-02-04,PETS-003,3.4
2025-02-04,SPRT-003,4.2143
2025-02-04,SPRT-002,3.9857
2025-02-04,SPRT-001,2.8143
2025-02-04,AUTO-002,4.4571
2025-02-04,SOFT-003,3.4333
2025-02-04,SOFT-002,4.6286
2025-02-04,SOFT-001,2.0476
2025-02-04,TOYS-002,2.8
2025-02-04,MUSC-002,2.7619
2025-02-04,BEAU-003,2.1762
2025-02-04,GROC-002,6.6143
2025-02-04,GROC-001,4.8571
2025-02-04,GRDN-003,3.1381
2025-02-04,GRDN-002,3.3095
2025-02-04,DIY0-001,3.1524
2025-02-04,GROC-003,6.3857
2025-02-04,GRDN-001,3.8571
2025-02-04,FURN-002,2.6905
2025-02-04,DIY0-002,5.2714
2025-02-04,FURN-001,2.6143
2025-02-04,ELEC-003,1.4429
2025-02-04,DIY0-003,2.0333
2025-02-04,ELEC-002,3.2143
2025-02-04,FURN-003,7.4
2025-02-04,MUSC-001,3.1333
2025-02-04,CLTH-002,2.4524
2025-02-04,HLTH-002,4.9714
2025-02-04,MOVI-003,3.6667
2025-02-04,MOVI-002,2.4571
2025-02-04,BOOK-001,4.4048
2025-02-04,MOVI-001,4.8286
2025-02-04,JWLY-003,2.9714
2025-02-04,JWLY-002,2.119
2025-02-04,HLTH-001,4.3238
2025-02-04,BOOK-002,4.2381
2025-02-04,HOMK-003,5.3619
2025-02-04,BOOK-003,4.3
2025-02-04,HOMK-002,3.7857
2025-02-04,HOMK-001,3.9048
2025-02-04,HLTH-003,5.919
2025-02-04,CLTH-001,2.8857
2025-02-04,JWLY-001,2.8571
2025-02-04,TOYS-003,3.7571
2025-02-04,ELEC-001,2.5
2025-02-05,APPL-001,2.4333
2025-02-05,PETS-001,1.619
2025-02-05,PCAR-002,4.4429
2025-02-05,BABY-002,3.0286
2025-02-05,PCAR-001,3.5857
2025-02-05,OUTD-003,4.0
2025-02-05,BABY-001,1.6143
2025-02-05,BABY-003,3.7143
2025-02-05,OUTD-001,3.2
2025-02-05,OFFC-003,4.2952
2025-02-05,BEAU-001,3.9
2025-02-05,OFFC-002,3.0238
2025-02-05,OFFC-001,2.9429
2025-02-05,BEAU-002,4.7571
2025-02-05,OUTD-002,4.8524
2025-02-05,MUSC-003,4.2857
2025-02-05,PETS-002,2.7429
2025-02-05,AUTO-003,4.0571
2025-02-05,APPL-002,2.9333
2025-02-05,TOYS-001,1.8381
2025-02-05,TOOL-003,2.9905
2025-02-05,APPL-003,3.1905
2025-02-05,TOOL-002,1.5905
2025-02-05,TOOL-001,3.9571
2025-02-05,PETS-003,3.4
2025-02-05,SPRT-003,3.5286
2025-02-05,SPRT-002,3.1524
2025-02-05,SPRT-001,1.8333
2025-02-05,AUTO-002,4.0429
2025-02-05,SOFT-003,3.0238
2025-02-05,SOFT-002,4.3571
2025-02-05,SOFT-001,2.1714
2025-02-05,TOYS-002,2.2238
2025-02-05,MUSC-002,2.6143
2025-02-05,BEAU-003,2.0667
2025-02-05,GROC-002,5.7714
2025-02-05,GROC-001,3.1571
2025-02-05,GRDN-003,2.7571
2025-02-05,GRDN-002,3.119
2025-02-05,DIY0-001,2.6952
2025-02-05,GROC-003,4.9238
2025-02-05,GRDN-001,3.0238
2025-02-05,FURN-002,2.4381
2025-02-05,DIY0-002,4.3571
2025-02-05,FURN-001,2.881
2025-02-05,ELEC-003,1.5714
2025-02-05,DIY0-003,1.6286
2025-02-05,FURN-003,4.7429
2025-02-05,MUSC-001,2.9429
2025-02-05,CLTH-002,1.4524
2025-02-05,HLTH-002,3.9524
2025-02-05,MOVI-003,2.4762
2025-02-05,MOVI-002,2.0571
2025-02-05,BOOK-001,2.6429
2025-02-05,MOVI-001,3.1
2025-02-05,JWLY-003,2.8857
2025-02-05,JWLY-002,1.5571
2025-02-05,HLTH-001,3.5143
2025-02-05,BOOK-002,3.6714
2025-02-05,HOMK-003,4.7857
2025-02-05,BOOK-003,3.9619
2025-02-05,HOMK-002,3.3
2025-02-05,HOMK-001,4.0429
2025-02-05,HLTH-003,6.4857
2025-02-05,CLTH-001,3.1476
2025-02-05,JWLY-001,1.9667
2025-02-05,TOYS-003,3.5762
2025-02-05,ELEC-001,2.5476
2025-02-06,APPL-001,1.5381
2025-02-06,PCAR-003,1.3429
2025-02-06,BABY-002,3.0571
2025-02-06,PCAR-001,3.0476
2025-02-06,OUTD-003,4.2857
2025-02-06,BABY-001,1.8429
2025-02-06,BABY-003,1.9048
2025-02-06,OUTD-001,2.8571
2025-02-06,OFFC-003,2.2571
2025-02-06,BEAU-001,2.9429
2025-02-06,OFFC-002,1.681
2025-02-06,BEAU-002,2.4762
2025-02-06,OUTD-002,4.9714
2025-02-06,MUSC-003,2.7714
2025-02-06,PETS-002,2.9905
2025-02-06,AUTO-003,2.9381
2025-02-06,APPL-002,2.5
2025-02-06,TOYS-001,1.7048
2025-02-06,TOOL-003,2.7
2025-02-06,APPL-003,2.8
2025-02-06,TOOL-002,1.2238
2025-02-06,TOOL-001,3.4762
2025-02-06,PETS-003,1.8429
2025-02-06,SPRT-003,2.1381
2025-02-06,SPRT-002,3.5429
2025-02-06,SPRT-001,1.6905
2025-02-06,AUTO-002,3.2762
2025-02-06,SOFT-003,2.4476
2025-02-06,SOFT-002,3.9286
2025-02-06,SOFT-001,1.2143
2025-02-06,TOYS-002,1.9429
2025-02-06,MUSC-002,2.0143
2025-02-06,BEAU-003,1.7286
2025-02-06,GROC-002,4.5524
2025-02-06,GROC-001,2.1714
2025-02-06,GRDN-003,3.0286
2025-02-06,GRDN-002,3.0524
2025-02-06,DIY0-001,2.1238
2025-02-06,GROC-003,4.4619
2025-02-06,GRDN-001,3.0238
2025-02-06,FURN-002,2.6048
2025-02-06,DIY0-002,4.9143
2025-02-06,FURN-001,2.8286
2025-02-06,ELEC-003,1.4762
2025-02-06,DIY0-003,1.5571
2025-02-06,FURN-003,3.3333
2025-02-06,MUSC-001,2.1905
2025-02-06,CLTH-002,1.4
2025-02-06,MOVI-003,2.8333
2025-02-06,MOVI-002,2.0571
2025-02-06,BOOK-001,1.9714
2025-02-06,MOVI-001,2.7381
2025-02-06,JWLY-003,2.0714
2025-02-06,JWLY-002,0.6905
2025-02-06,HLTH-001,2.481
2025-02-06,BOOK-002,2.8429
2025-02-06,HOMK-003,3.8524
2025-02-06,BOOK-003,2.3143
2025-02-06,HOMK-002,3.3333
2025-02-06,HOMK-001,3.1095
2025-02-06,HLTH-003,4.8333
2025-02-06,CLTH-001,2.2619
2025-02-06,JWLY-001,1.8286
2025-02-06,TOYS-003,3.2905
2025-02-06,ELEC-001,1.7381
2025-02-07,APPL-001,1.3714
2025-02-07,PCAR-003,0.6667
2025-02-07,BABY-002,1.4714
2025-02-07,PCAR-001,2.6429
2025-02-07,OUTD-003,3.9048
2025-02-07,BABY-001,1.7714
2025-02-07,BABY-003,1.8333
2025-02-07,OUTD-001,2.3095
2025-02-07,OFFC-003,1.7429
2025-02-07,BEAU-001,1.7381
2025-02-07,OFFC-002,1.4905
2025-02-07,BEAU-002,1.7714
2025-02-07,OUTD-002,4.0476
2025-02-07,MUSC-003,2.3571
2025-02-07,PETS-002,3.1095
2025-02-07,AUTO-003,2.0667
2025-02-07,APPL-002,2.5476
2025-02-07,TOYS-001,1.4048
2025-02-07,TOOL-003,2.0952
2025-02-07,APPL-003,3.4286
2025-02-07,TOOL-002,0.919
2025-02-07,TOOL-001,2.9429
2025-02-07,PETS-003,1.8286
2025-02-07,SPRT-003,2.2762
2025-02-07,SPRT-002,2.3048
2025-02-07,SPRT-001,1.1571
2025-02-07,AUTO-002,2.3143
2025-02-07,SOFT-003,2.1476
2025-02-07,SOFT-002,2.7143
2025-02-07,SOFT-001,1.1905
2025-02-07,TOYS-002,2.0429
2025-02-07,MUSC-002,2.1571
2025-02-07,BEAU-003,1.8571
2025-02-07,GROC-002,3.1762
2025-02-07,GROC-001,1.7476
2025-02-07,CLTH-003,1.2048
2025-02-07,GRDN-003,2.0238
2025-02-07,GRDN-002,1.7667
2025-02-07,DIY0-001,1.2857
2025-02-07,GROC-003,2.4429
2025-02-07,GRDN-001,2.5238
2025-02-07,FURN-002,1.7714
2025-02-07,DIY0-002,4.3571
2025-02-07,FURN-001,2.7286
2025-02-07,ELEC-003,0.881
2025-02-07,DIY0-003,1.1429
2025-02-07,CLTH-002,1.2571
2025-02-07,MOVI-003,2.2143
2025-02-07,MOVI-002,1.6762
2025-02-07,BOOK-001,1.8429
2025-02-07,MOVI-001,1.881
2025-02-07,JWLY-003,1.7
2025-02-07,JWLY-002,0.6667
2025-02-07,HLTH-001,1.7619
2025-02-07,BOOK-002,1.5619
2025-02-07,HOMK-003,1.9286
2025-02-07,BOOK-003,1.3143
2025-02-07,HOMK-002,1.8048
2025-02-07,HOMK-001,2.4714
2025-02-07,HLTH-003,3.781
2025-02-07,CLTH-001,1.6905
2025-02-07,JWLY-001,1.6429
2025-02-07,TOYS-003,1.3095
2025-02-07,ELEC-001,1.5238
2025-02-08,APPL-001,1.2143
2025-02-08,PCAR-003,0.9619
2025-02-08,BABY-002,1.6571
2025-02-08,PCAR-001,2.1
2025-02-08,OUTD-003,2.5667
2025-02-08,BABY-001,1.0571
2025-02-08,BABY-003,1.7429
2025-02-08,OUTD-001,1.5286
2025-02-08,OFFC-003,1.3143
2025-02-08,BEAU-001,1.4286
2025-02-08,OFFC-002,1.619
2025-02-08,BEAU-002,2.2238
2025-02-08,OUTD-002,3.0
2025-02-08,MUSC-003,2.0
2025-02-08,PETS-002,1.4286
2025-02-08,AUTO-003,1.0857
2025-02-08,APPL-002,2.0952
2025-02-08,TOYS-001,1.1048
2025-02-08,TOOL-003,1.8857
2025-02-08,APPL-003,3.2667
2025-02-08,TOOL-002,0.781
2025-02-08,TOOL-001,2.9048
2025-02-08,PETS-003,2.1429
2025-02-08,SPRT-003,1.7857
2025-02-08,SPRT-002,1.8619
2025-02-08,SPRT-001,1.2762
2025-02-08,AUTO-002,1.4714
2025-02-08,SOFT-003,1.8476
2025-02-08,SOFT-002,1.4286
2025-02-08,SOFT-001,1.4429
2025-02-08,AUTO-001,2.5
2025-02-08,TOYS-002,2.0
2025-02-08,MUSC-002,1.2286
2025-02-08,BEAU-003,1.6905
2025-02-08,GROC-002,2.5429
2025-02-08,GROC-001,1.981
2025-02-08,CLTH-003,0.8571
2025-02-08,GRDN-003,1.881
2025-02-08,GRDN-002,0.8238
2025-02-08,DIY0-001,1.4619
2025-02-08,GROC-003,1.9714
2025-02-08,FURN-002,1.4571
2025-02-08,DIY0-002,2.6286
2025-02-08,FURN-001,2.3286
2025-02-08,ELEC-003,0.7619
2025-02-08,DIY0-003,1.3429
2025-02-08,CLTH-002,0.5857
2025-02-08,MOVI-002,1.3667
2025-02-08,BOOK-001,1.8857
2025-02-08,MOVI-001,1.9429
2025-02-08,JWLY-003,1.9429
2025-02-08,JWLY-002,0.6762
2025-02-08,HLTH-001,2.0667
2025-02-08,BOOK-002,1.2524
2025-02-08,HOMK-003,2.0143
2025-02-08,BOOK-003,1.4381
2025-02-08,HOMK-002,1.0571
2025-02-08,HOMK-001,1.3762
2025-02-08,CLTH-001,1.1667
2025-02-08,JWLY-001,2.0952
2025-02-08,TOYS-003,1.4714
